yearOfRegistration,Datasource,gender,citizenship,isForcedLabour,ControlCategory,RecruiterCategory,ExploitType,Labor_Type,ageCategories
2012,1,1,27,1,2,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,2,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,3,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,2,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,2,2,2,5,7
2012,1,1,27,1,2,2,2,5,7
2012,1,1,27,1,3,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,2,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,1,2,2,5,7
2012,1,1,27,1,2,2,2,5,7
2012,1,1,27,1,2,2,2,5,8
2012,1,1,27,1,2,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,2,2,2,5,8
2012,1,1,27,1,2,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,27,1,1,2,2,5,8
2012,1,1,26,1,2,2,2,12,2
2012,1,1,26,1,2,2,2,12,2
2012,1,1,26,1,2,2,2,12,2
2012,1,1,26,1,4,2,2,12,2
2012,1,1,26,1,2,2,2,12,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,4,2,2,5,2
2012,1,1,26,1,4,2,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,4,2,5,2
2012,1,1,26,1,4,2,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,2,4,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,4,2,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,4,2,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,4,2,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,4,2,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,5,2,2,5,2
2012,1,1,26,1,5,2,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,5,4,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,4,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,5,4,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,2,2,5,2
2012,1,1,26,1,4,3,2,5,2
2012,1,1,26,1,2,3,2,5,2
2012,1,1,26,1,2,3,2,12,2
2012,1,1,26,1,2,3,2,12,2
2012,1,1,26,1,5,3,2,12,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,2,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,2,2,5,2
2012,1,0,26,1,4,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,4,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,4,2,2,5,2
2012,1,0,26,1,4,2,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,2,2,5,2
2012,1,0,26,1,2,2,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,2,2,5,2
2012,1,0,26,1,4,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,4,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,4,2,2,5,2
2012,1,0,26,1,2,4,2,5,2
2012,1,0,26,1,4,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,2,3,2,5,2
2012,1,0,26,1,4,3,2,5,2
2012,1,0,26,1,4,3,2,5,2
2012,1,0,26,1,4,2,2,12,2
2013,1,1,27,1,1,2,2,5,6
2013,1,1,27,1,1,2,2,5,6
2013,1,1,27,1,2,2,2,5,6
2013,1,1,27,1,2,2,2,5,6
2013,1,1,27,1,2,2,2,5,6
2013,1,1,27,1,2,2,2,5,6
2013,1,1,27,1,1,2,2,5,6
2013,1,1,27,1,1,2,2,5,6
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,2,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,2,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,2,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,3,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,2,2,2,5,7
2013,1,1,27,1,1,2,2,5,7
2013,1,1,27,1,2,2,2,5,7
2013,1,1,27,1,2,2,2,5,7
2013,1,1,27,1,3,2,2,5,7
2013,1,1,27,1,1,2,2,5,8
2013,1,1,27,1,1,2,2,5,8
2013,1,1,27,1,2,2,2,5,8
2013,1,1,27,1,1,2,2,5,8
2013,1,1,27,1,2,2,2,5,8
2013,1,1,27,1,1,2,2,5,8
2013,1,1,27,1,1,2,2,5,8
2013,1,1,27,1,3,2,2,5,8
2013,1,1,27,1,2,2,2,5,8
2013,1,1,27,1,1,2,2,5,8
2013,1,1,4,1,1,2,2,1,8
2013,1,1,4,1,1,2,2,1,8
2013,1,1,4,1,1,2,2,1,8
2013,1,1,4,1,1,2,2,1,8
2013,1,1,4,1,2,2,2,1,8
2013,1,1,4,1,1,3,2,1,8
2013,1,1,4,1,1,2,2,1,8
2013,1,1,4,1,1,3,2,1,8
2013,1,1,4,1,1,3,2,1,8
2013,1,1,4,1,1,2,2,1,8
2013,1,1,4,1,1,3,2,1,8
2013,1,1,4,1,1,3,2,8,9
2013,1,1,4,1,2,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,2,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,2,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,3,2,8,9
2013,1,1,4,1,1,2,2,8,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,3,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,4,9
2013,1,1,4,1,1,2,2,1,9
2013,1,1,4,1,1,3,2,1,9
2013,1,1,4,1,1,3,2,1,9
2013,1,1,4,1,2,2,2,1,9
2013,1,1,4,1,1,3,2,1,9
2013,1,1,4,1,1,3,2,1,9
2013,1,1,4,1,1,3,2,1,9
2013,1,1,4,1,1,2,2,1,9
2013,1,1,4,1,2,2,2,1,9
2013,1,1,4,1,1,3,2,1,9
2013,1,1,4,1,1,2,2,1,9
2013,1,0,4,1,1,3,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,2,2,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,1,3,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,1,2,2,4,4
2013,1,0,4,1,1,2,2,4,5
2013,1,0,4,1,1,2,2,4,5
2013,1,0,4,1,1,3,2,4,5
2013,1,0,4,1,1,2,2,4,5
2013,1,0,4,1,1,2,2,4,5
2013,1,0,4,1,1,3,2,4,5
2013,1,0,4,1,1,2,2,4,5
2013,1,0,4,1,2,3,2,4,5
2013,1,0,4,1,1,3,2,4,5
2013,1,0,4,1,1,3,2,4,5
2013,1,0,4,1,2,2,2,4,5
2013,1,0,4,1,1,2,2,4,5
2013,1,0,4,1,1,2,2,4,5
2013,1,0,29,1,5,3,2,12,6
2013,1,0,29,1,5,2,2,12,6
2013,1,0,29,1,5,3,2,12,6
2013,1,0,29,1,5,3,2,12,6
2013,1,0,29,1,5,3,2,12,6
2013,1,0,29,1,5,2,2,12,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,2,3,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,2,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,2,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,3,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,3,2,4,6
2013,1,0,4,1,2,3,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,4,1,1,2,2,4,6
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,2,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,29,1,5,3,2,12,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,3,2,4,7
2013,1,0,4,1,1,3,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,3,2,4,7
2013,1,0,4,1,2,2,2,4,7
2013,1,0,4,1,1,3,2,4,7
2013,1,0,4,1,2,3,2,4,7
2013,1,0,4,1,2,3,2,4,7
2013,1,0,4,1,2,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,2,2,2,4,7
2013,1,0,4,1,1,3,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,3,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,3,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,2,2,4,7
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,2,3,2,4,8
2013,1,0,4,1,1,2,2,4,8
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,1,2,2,4,8
2013,1,0,4,1,1,2,2,4,8
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,2,3,2,4,8
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,2,3,2,4,8
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,1,2,2,4,8
2013,1,0,4,1,1,2,2,4,8
2013,1,0,4,1,1,2,2,4,8
2013,1,0,4,1,1,3,2,4,8
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,3,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,2,2,2,4,9
2013,1,0,4,1,1,3,2,4,9
2013,1,0,4,1,2,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,1,2,2,4,9
2013,1,0,4,1,2,2,2,4,9
2013,1,0,30,1,2,2,2,12,2
2013,1,0,30,1,2,2,2,12,2
2013,1,0,30,1,2,2,2,12,2
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,2,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,1,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,2,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,2,2,3,1
2014,1,1,31,1,2,2,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,31,1,2,4,2,3,1
2014,1,1,10,1,5,3,2,12,8
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,3,2,8,9
2014,1,1,4,1,1,3,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,2,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,4,1,1,2,2,8,9
2014,1,1,31,1,1,2,2,3,2
2014,1,1,31,1,4,2,2,3,2
2014,1,1,31,1,2,4,2,3,2
2014,1,1,31,1,1,4,2,3,2
2014,1,1,31,1,5,2,2,3,2
2014,1,1,31,1,2,4,2,3,2
2014,1,1,31,1,2,4,2,3,2
2014,1,1,31,1,2,4,2,3,2
2014,1,1,31,1,2,2,2,3,2
2014,1,1,31,1,1,4,2,3,2
2014,1,1,31,1,2,2,2,3,2
2014,1,1,31,1,5,4,2,3,2
2014,1,1,31,1,5,2,2,3,2
2014,1,1,31,1,1,4,2,3,2
2014,1,1,31,1,2,2,2,3,2
2014,1,1,31,1,5,2,2,3,2
2014,1,1,31,1,2,4,2,3,2
2014,1,1,31,1,2,4,2,3,2
2014,1,1,31,1,1,4,2,3,2
2014,1,1,31,1,2,2,2,3,2
2014,1,1,31,1,1,4,2,3,2
2014,1,0,31,1,1,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,31,1,5,4,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,1,4,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,4,4,2,3,1
2014,1,0,31,1,5,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,31,1,5,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,31,1,1,4,2,3,1
2014,1,0,31,1,2,4,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,31,1,2,2,2,3,1
2014,1,0,18,1,1,2,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,4,2,12,5
2014,1,0,18,1,1,2,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,1,2,2,12,5
2014,1,0,18,1,1,2,2,12,5
2014,1,0,18,1,1,3,2,12,5
2014,1,0,18,1,2,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,4,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,2,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,6
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,2,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,2,2,12,7
2014,1,0,18,1,1,2,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,2,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,2,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,2,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,2,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,2,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,2,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,18,1,1,4,2,12,7
2014,1,0,18,1,1,3,2,12,7
2014,1,0,29,1,5,3,2,12,7
2014,1,0,29,1,1,3,2,12,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,1,3,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,3,2,4,7
2014,1,0,4,1,2,2,2,4,7
2014,1,0,4,1,1,4,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,4,1,1,3,2,4,7
2014,1,0,4,1,1,2,2,4,7
2014,1,0,29,1,1,3,2,12,8
2014,1,0,4,1,1,3,2,4,8
2014,1,0,4,1,1,2,2,4,8
2014,1,0,4,1,1,2,2,4,8
2014,1,0,4,1,2,2,2,4,8
2014,1,0,4,1,1,2,2,4,8
2014,1,0,4,1,1,3,2,4,8
2014,1,0,4,1,2,2,2,4,8
2014,1,0,4,1,2,2,2,4,8
2014,1,0,4,1,2,2,2,4,8
2014,1,0,4,1,1,3,2,4,8
2014,1,0,4,1,2,2,2,4,8
2014,1,0,4,1,2,2,2,4,8
2014,1,0,4,1,2,2,2,4,8
2014,1,0,4,1,1,2,2,4,8
2014,1,0,30,1,2,2,2,4,2
2014,1,0,32,0,2,3,3,12,2
2015,1,1,10,1,2,3,2,12,3
2015,1,1,10,1,5,3,2,12,3
2015,1,1,10,1,5,3,2,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,4
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,1,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,1,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,33,0,5,2,1,12,5
2015,1,1,4,1,1,2,2,8,5
2015,1,1,4,1,1,2,2,8,5
2015,1,1,4,1,1,2,2,8,5
2015,1,1,4,1,2,2,2,8,5
2015,1,1,4,1,2,2,2,8,5
2015,1,1,4,1,1,2,2,8,5
2015,1,1,4,1,2,2,2,8,5
2015,1,1,4,1,1,2,2,8,5
2015,1,1,4,1,1,2,2,8,5
2015,1,1,4,1,1,2,2,8,5
2015,1,1,10,1,5,3,2,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,1,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
