TLS,LP,Timor-Leste,0.922,0.936,0.952,0.97,0.989,1.01,1.034,1.064,1.094,1.113,1.133,1.153,1.174,1.196,1.219,1.243,1.268
TGO,LP,Togo,5.197,5.331,5.468,5.612,5.763,5.92,6.083,6.251,6.422,6.596,6.774,6.955,7.138,7.323,7.51,7.698,7.889
TON,LP,Tonga,0.1,0.1,0.101,0.101,0.102,0.102,0.102,0.103,0.103,0.103,0.103,0.103,0.102,0.102,0.101,0.101,0.1
TTO,LP,Trinidad and Tobago,1.277,1.284,1.29,1.296,1.303,1.308,1.314,1.321,1.328,1.336,1.345,1.354,1.362,1.37,1.378,1.384,1.39
TUN,LP,Tunisia,9.864,9.94,10.018,10.102,10.196,10.298,10.407,10.522,10.64,10.761,10.887,11.015,11.144,11.274,11.403,11.532,11.659
TUR,LP,Turkey,66.402,67.187,68.01,68.861,69.73,70.586,71.517,72.561,73.723,74.724,75.627,76.668,77.696,78.741,79.815,80.811,82.004
TKM,LP,Turkmenistan,4.627,4.675,4.724,4.775,4.83,4.887,4.946,5.008,5.087,5.174,5.268,5.366,5.466,5.565,5.642,5.71,5.77
TUV,LP,Tuvalu,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
UGA,LP,Uganda,23.277,24.116,24.956,25.795,26.678,27.606,28.578,29.549,30.521,31.537,32.548,33.51,34.477,35.492,36.561,37.674,38.823
UKR,LP,Ukraine,47.823,47.442,47.101,46.749,46.466,46.192,45.963,45.783,45.598,45.453,45.373,45.246,42.76,42.591,42.415,42.217,41.984
ARE,LP,United Arab Emirates,3.349,3.551,3.761,4.106,5.012,6.219,8.074,8.2,8.264,8.512,8.768,9.031,9.302,9.581,9.856,10.139,10.43
GBR,LP,United Kingdom,59.366,59.637,59.95,60.413,60.827,61.319,61.824,62.261,62.76,63.285,63.705,64.106,64.597,65.11,65.648,66.04,66.436
USA,LP,United States,288.019,290.733,293.389,296.115,298.93,301.903,304.718,307.374,309.732,311.918,314.121,316.266,318.535,320.823,323.095,325.143,326.882
URY,LP,Uruguay,3.347,3.338,3.341,3.352,3.358,3.359,3.363,3.378,3.397,3.413,3.426,3.44,3.454,3.467,3.48,3.493,3.506
UZB,LP,Uzbekistan,25.116,25.428,25.707,26.021,26.313,26.664,27.072,27.533,28.001,29.123,29.555,29.994,30.493,31.023,31.575,32.121,32.657
VUT,LP,Vanuatu,0.2,0.204,0.209,0.214,0.219,0.224,0.229,0.234,0.24,0.245,0.251,0.257,0.263,0.269,0.272,0.279,0.285
VEN,LP,Venezuela,25.212,25.622,26.033,26.445,26.858,27.273,27.689,28.106,28.524,28.944,29.365,29.786,30.206,30.62,30.714,30.442,28.903
VNM,LP,Vietnam,81.534,82.302,83.063,83.833,84.618,85.42,86.243,87.092,87.968,87.86,88.809,89.76,90.729,91.713,92.695,93.672,94.666
WBG,LP,West Bank and Gaza,3.225,3.315,3.407,3.508,3.612,3.719,3.821,3.922,4.023,4.125,4.226,4.328,4.429,4.53,4.632,4.733,4.854
YEM,LP,Yemen,19.094,19.702,20.329,20.975,21.622,22.29,22.978,23.687,24.398,25.13,25.884,26.66,27.46,28.284,29.132,29.977,30.816
ZMB,LP,Zambia,11.14,11.426,11.726,12.044,12.382,12.739,13.115,13.508,13.917,14.344,14.787,15.246,15.721,16.212,16.717,17.238,17.773
ZWE,LP,Zimbabwe,11.632,11.64,11.73,11.83,12.01,12.04,12.12,12.23,12.34,12.459,13.061,13.43,13.778,14.009,14.228,14.437,14.642
